GDP,Population,Energy_production,Energy_consumption,CO2_emission,per_capita_production,Energy_intensity_by_GDP,balance,eficiency,energy_dependecy,use_intensity_pc,co2_pc,latitude,longitude,Year,Country,Energy_type,CODE_x,continent,clusters,energy_type
287.1,28887.13,1.028,1.028,55.156,93.953,9.453,0.0,53.643,0.004,0.0,0.002,6.424,-66.59,2018-01-01,Venezuela,natural_gas,VEN,South America,2,2
287.1,28887.13,0.013,0.001,0.339,93.953,9.453,0.011,26.768,0.0,0.0,0.0,6.424,-66.59,2018-01-01,Venezuela,coal,VEN,South America,1,4
190.147,28515.85,0.642,0.639,0.0,85.829,12.871,0.003,0.0,0.003,0.0,0.0,6.424,-66.59,2019-01-01,Venezuela,renewables_n_other,VEN,South America,3,0
190.147,28515.85,2.027,0.936,76.805,85.829,12.871,1.09,37.899,0.005,0.0,0.003,6.424,-66.59,2019-01-01,Venezuela,petroleum_n_other_liquids,VEN,South America,2,3
190.147,28515.85,0.871,0.871,54.553,85.829,12.871,0.0,62.62,0.005,0.0,0.002,6.424,-66.59,2019-01-01,Venezuela,natural_gas,VEN,South America,0,2
190.147,28515.85,0.012,0.001,0.127,85.829,12.871,0.011,10.587,0.0,0.0,0.0,6.424,-66.59,2019-01-01,Venezuela,coal,VEN,South America,1,4
51.728,38650.2,0.025,0.05,0.0,41.455,0.0,-0.025,0.0,0.001,0.0,0.0,32.428,53.688,1980-01-01,Iran,coal,IRN,Africa,1,4
2642.627,38650.2,0.058,0.058,0.0,41.455,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1980-01-01,Iran,renewables_n_other,IRN,Africa,1,0
2642.627,38650.2,3.596,1.25,0.0,41.455,0.0,2.346,0.0,0.0,0.0,0.0,32.428,53.688,1980-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,3,3
2642.627,38650.2,0.264,0.245,0.0,41.455,0.0,0.019,0.0,0.0,0.0,0.0,32.428,53.688,1980-01-01,Iran,natural_gas,IRN,Africa,1,2
53.68,40199.9,0.025,0.042,4.661,37.185,0.0,-0.017,184.895,0.001,0.0,0.0,32.428,53.688,1981-01-01,Iran,coal,IRN,Africa,1,4
2754.923,40199.9,0.064,0.064,0.0,37.185,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1981-01-01,Iran,renewables_n_other,IRN,Africa,1,0
2754.923,40199.9,2.98,1.225,84.016,37.185,0.0,1.755,28.194,0.0,0.0,0.002,32.428,53.688,1981-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
2754.923,40199.9,0.222,0.164,12.998,37.185,0.0,0.058,58.615,0.0,0.0,0.0,32.428,53.688,1981-01-01,Iran,natural_gas,IRN,Africa,0,2
2846.733,41869.2,0.067,0.067,0.0,41.275,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1982-01-01,Iran,renewables_n_other,IRN,Africa,1,0
2846.733,41869.2,4.772,1.394,82.0,41.275,0.0,3.378,17.183,0.0,0.0,0.002,32.428,53.688,1982-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
2846.733,41869.2,0.264,0.211,8.684,41.275,0.0,0.053,32.895,0.0,0.0,0.0,32.428,53.688,1982-01-01,Iran,natural_gas,IRN,Africa,0,2
2846.733,41869.2,0.028,0.056,3.892,41.275,0.0,-0.028,137.26,0.0,0.0,0.0,32.428,53.688,1982-01-01,Iran,coal,IRN,Africa,1,4
486.922,43636.8,0.065,0.065,0.0,48.194,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1983-01-01,Iran,renewables_n_other,IRN,Africa,1,0
486.922,43636.8,5.256,1.658,93.0,48.194,0.0,3.598,17.694,0.003,0.0,0.002,32.428,53.688,1983-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
486.922,43636.8,0.327,0.327,11.206,48.194,0.0,0.0,34.23,0.001,0.0,0.0,32.428,53.688,1983-01-01,Iran,natural_gas,IRN,Africa,0,2
486.922,43636.8,0.029,0.053,5.251,48.194,0.0,-0.024,183.188,0.0,0.0,0.0,32.428,53.688,1983-01-01,Iran,coal,IRN,Africa,1,4
56.171,45472.8,0.503,0.503,17.369,49.026,0.0,0.0,34.554,0.009,0.0,0.0,32.428,53.688,1984-01-01,Iran,natural_gas,IRN,Africa,0,2
1601.001,45472.8,0.065,0.065,0.0,49.026,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1984-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1601.001,45472.8,4.702,1.62,112.0,49.026,0.0,3.081,23.822,0.001,0.0,0.002,32.428,53.688,1984-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1601.001,45472.8,0.029,0.041,4.955,49.026,0.0,-0.012,170.843,0.0,0.0,0.0,32.428,53.688,1984-01-01,Iran,coal,IRN,Africa,1,4
58.587,47347.2,0.031,0.04,3.832,50.86,0.0,-0.01,124.003,0.001,0.0,0.0,32.428,53.688,1985-01-01,Iran,coal,IRN,Africa,1,4
58.587,47347.2,0.634,0.634,26.669,50.86,0.0,0.0,42.092,0.011,0.0,0.001,32.428,53.688,1985-01-01,Iran,natural_gas,IRN,Africa,0,2
1646.46,47347.2,0.066,0.066,0.0,50.86,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1985-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1646.46,47347.2,4.852,1.669,109.0,50.86,0.0,3.184,22.463,0.001,0.0,0.002,32.428,53.688,1985-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
62.792,49260.3,0.035,0.04,3.77,49.186,0.0,-0.005,106.859,0.001,0.0,0.0,32.428,53.688,1986-01-01,Iran,coal,IRN,Africa,1,4
3348.992,49260.3,0.064,0.064,0.0,49.186,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1986-01-01,Iran,renewables_n_other,IRN,Africa,1,0
3348.992,49260.3,4.397,1.753,112.0,49.186,0.0,2.644,25.471,0.001,0.0,0.002,32.428,53.688,1986-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
3348.992,49260.3,0.566,0.566,33.617,49.186,0.0,0.0,59.392,0.0,0.0,0.001,32.428,53.688,1986-01-01,Iran,natural_gas,IRN,Africa,0,2
66.52,51193.8,0.597,0.597,30.031,49.453,0.0,0.0,50.333,0.009,0.0,0.001,32.428,53.688,1987-01-01,Iran,natural_gas,IRN,Africa,0,2
1745.515,51193.8,0.066,0.066,0.0,49.453,0.0,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1987-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1745.515,51193.8,4.971,1.83,123.0,49.453,0.0,3.141,24.746,0.001,0.0,0.002,32.428,53.688,1987-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1745.515,51193.8,0.031,0.039,3.712,49.453,0.0,-0.008,120.217,0.0,0.0,0.0,32.428,53.688,1987-01-01,Iran,coal,IRN,Africa,1,4
388.322,53077.3,0.066,0.066,0.0,50.914,6.959,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1988-01-01,Iran,renewables_n_other,IRN,Africa,1,0
388.322,53077.3,4.859,1.849,130.0,50.914,6.959,3.01,26.754,0.005,0.0,0.002,32.428,53.688,1988-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
388.322,53077.3,0.747,0.747,31.656,50.914,6.959,0.0,42.38,0.002,0.0,0.001,32.428,53.688,1988-01-01,Iran,natural_gas,IRN,Africa,0,2
388.322,53077.3,0.03,0.04,3.65,50.914,6.959,-0.011,123.23,0.0,0.0,0.0,32.428,53.688,1988-01-01,Iran,coal,IRN,Africa,1,4
412.312,54822.0,0.03,0.03,3.769,54.12,7.196,0.001,124.654,0.0,0.0,0.0,32.428,53.688,1989-01-01,Iran,coal,IRN,Africa,1,4
412.312,54822.0,0.069,0.069,0.0,54.12,7.196,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1989-01-01,Iran,renewables_n_other,IRN,Africa,1,0
412.312,54822.0,6.082,2.039,130.0,54.12,7.196,4.043,21.376,0.005,0.0,0.002,32.428,53.688,1989-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
412.312,54822.0,0.829,0.829,39.631,54.12,7.196,0.0,47.778,0.002,0.0,0.001,32.428,53.688,1989-01-01,Iran,natural_gas,IRN,Africa,0,2
468.749,56366.2,0.032,0.03,2.764,53.431,6.425,0.002,86.01,0.0,0.0,0.0,32.428,53.688,1990-01-01,Iran,coal,IRN,Africa,1,4
468.749,56366.2,0.063,0.063,0.0,53.431,6.425,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1990-01-01,Iran,renewables_n_other,IRN,Africa,1,0
468.749,56366.2,6.692,2.111,145.0,53.431,6.425,4.581,21.668,0.005,0.0,0.003,32.428,53.688,1990-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
468.749,56366.2,0.863,0.807,44.009,53.431,6.425,0.056,50.976,0.002,0.0,0.001,32.428,53.688,1990-01-01,Iran,natural_gas,IRN,Africa,0,2
527.785,57679.0,0.024,0.044,2.83,55.873,6.106,-0.02,118.158,0.0,0.0,0.0,32.428,53.688,1991-01-01,Iran,coal,IRN,Africa,1,4
527.785,57679.0,0.073,0.073,0.0,55.873,6.106,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1991-01-01,Iran,renewables_n_other,IRN,Africa,1,0
527.785,57679.0,7.197,2.258,149.0,55.873,6.106,4.94,20.702,0.004,0.0,0.003,32.428,53.688,1991-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
527.785,57679.0,0.96,0.848,42.837,55.873,6.106,0.112,44.626,0.002,0.0,0.001,32.428,53.688,1991-01-01,Iran,natural_gas,IRN,Africa,0,2
550.222,58780.4,0.027,0.039,4.131,57.053,6.095,-0.012,152.225,0.0,0.0,0.0,32.428,53.688,1992-01-01,Iran,coal,IRN,Africa,1,4
550.222,58780.4,0.932,0.932,44.99,57.053,6.095,0.0,48.257,0.002,0.0,0.001,32.428,53.688,1992-01-01,Iran,natural_gas,IRN,Africa,0,2
550.222,58780.4,0.098,0.098,0.0,57.053,6.095,0.0,0.0,0.0,0.0,0.0,32.428,53.688,1992-01-01,Iran,renewables_n_other,IRN,Africa,1,0
550.222,58780.4,7.469,2.285,157.0,57.053,6.095,5.185,21.019,0.004,0.0,0.003,32.428,53.688,1992-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
541.552,59723.8,0.032,0.046,3.657,58.166,6.415,-0.014,115.309,0.0,0.0,0.0,32.428,53.688,1993-01-01,Iran,coal,IRN,Africa,1,4
541.552,59723.8,0.1,0.1,0.0,58.166,6.415,0.001,0.0,0.0,0.0,0.0,32.428,53.688,1993-01-01,Iran,renewables_n_other,IRN,Africa,1,0
541.552,59723.8,7.695,2.337,161.0,58.166,6.415,5.358,20.923,0.004,0.0,0.003,32.428,53.688,1993-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
541.552,59723.8,1.01,0.991,49.466,58.166,6.415,0.019,48.999,0.002,0.0,0.001,32.428,53.688,1993-01-01,Iran,natural_gas,IRN,Africa,0,2
539.653,60590.6,0.076,0.075,0.0,60.586,6.802,0.001,0.0,0.0,0.0,0.0,32.428,53.688,1994-01-01,Iran,renewables_n_other,IRN,Africa,1,0
539.653,60590.6,7.863,2.363,166.0,60.586,6.802,5.5,21.112,0.004,0.0,0.003,32.428,53.688,1994-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
539.653,60590.6,1.186,1.186,52.572,60.586,6.802,0.0,44.331,0.002,0.0,0.001,32.428,53.688,1994-01-01,Iran,natural_gas,IRN,Africa,2,2
539.653,60590.6,0.031,0.046,4.3,60.586,6.802,-0.015,138.249,0.0,0.0,0.0,32.428,53.688,1994-01-01,Iran,coal,IRN,Africa,1,4
553.968,61442.7,0.032,0.043,4.322,62.098,6.888,-0.012,136.248,0.0,0.0,0.0,32.428,53.688,1995-01-01,Iran,coal,IRN,Africa,1,4
553.968,61442.7,1.316,1.313,62.92,62.098,6.888,0.004,47.797,0.002,0.0,0.001,32.428,53.688,1995-01-01,Iran,natural_gas,IRN,Africa,2,2
553.968,61442.7,0.074,0.074,0.0,62.098,6.888,0.001,0.0,0.0,0.0,0.0,32.428,53.688,1995-01-01,Iran,renewables_n_other,IRN,Africa,1,0
553.968,61442.7,7.925,2.386,167.0,62.098,6.888,5.539,21.073,0.004,0.0,0.003,32.428,53.688,1995-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
593.305,62294.9,0.031,0.045,4.041,62.802,6.594,-0.014,129.913,0.0,0.0,0.0,32.428,53.688,1996-01-01,Iran,coal,IRN,Africa,1,4
593.305,62294.9,0.076,0.074,0.0,62.802,6.594,0.001,0.0,0.0,0.0,0.0,32.428,53.688,1996-01-01,Iran,renewables_n_other,IRN,Africa,1,0
593.305,62294.9,8.038,2.342,167.0,62.802,6.594,5.697,20.776,0.004,0.0,0.003,32.428,53.688,1996-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
593.305,62294.9,1.5,1.451,69.647,62.802,6.594,0.049,46.446,0.002,0.0,0.001,32.428,53.688,1996-01-01,Iran,natural_gas,IRN,Africa,2,2
613.387,63136.3,1.753,1.756,76.968,70.089,7.214,-0.004,43.913,0.003,0.0,0.001,32.428,53.688,1997-01-01,Iran,natural_gas,IRN,Africa,2,2
613.387,63136.3,0.07,0.071,0.0,70.089,7.214,-0.001,0.0,0.0,0.0,0.0,32.428,53.688,1997-01-01,Iran,renewables_n_other,IRN,Africa,1,0
613.387,63136.3,7.986,2.551,157.0,70.089,7.214,5.435,19.66,0.004,0.0,0.002,32.428,53.688,1997-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
613.387,63136.3,0.034,0.046,4.24,70.089,7.214,-0.013,125.289,0.0,0.0,0.0,32.428,53.688,1997-01-01,Iran,coal,IRN,Africa,1,4
630.197,63971.8,0.071,0.074,0.0,71.583,7.266,-0.003,0.0,0.0,0.0,0.0,32.428,53.688,1998-01-01,Iran,renewables_n_other,IRN,Africa,1,0
630.197,63971.8,7.928,2.527,173.0,71.583,7.266,5.401,21.82,0.004,0.0,0.003,32.428,53.688,1998-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
630.197,63971.8,1.865,1.93,93.193,71.583,7.266,-0.065,49.979,0.003,0.0,0.001,32.428,53.688,1998-01-01,Iran,natural_gas,IRN,Africa,2,2
630.197,63971.8,0.034,0.048,4.696,71.583,7.266,-0.013,136.52,0.0,0.0,0.0,32.428,53.688,1998-01-01,Iran,coal,IRN,Africa,1,4
642.384,64800.9,2.156,2.23,102.394,71.129,7.175,-0.075,47.503,0.003,0.0,0.002,32.428,53.688,1999-01-01,Iran,natural_gas,IRN,Africa,2,2
642.384,64800.9,0.051,0.054,0.0,71.129,7.175,-0.003,0.0,0.0,0.0,0.0,32.428,53.688,1999-01-01,Iran,renewables_n_other,IRN,Africa,1,0
642.384,64800.9,7.764,2.276,169.0,71.129,7.175,5.488,21.768,0.004,0.0,0.003,32.428,53.688,1999-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
642.384,64800.9,0.029,0.049,5.077,71.129,7.175,-0.02,174.741,0.0,0.0,0.0,32.428,53.688,1999-01-01,Iran,coal,IRN,Africa,1,4
675.422,65623.4,0.032,0.049,5.271,78.4,7.617,-0.017,164.274,0.0,0.0,0.0,32.428,53.688,2000-01-01,Iran,coal,IRN,Africa,1,4
675.422,65623.4,2.247,2.345,118.322,78.4,7.617,-0.099,52.669,0.003,0.0,0.002,32.428,53.688,2000-01-01,Iran,natural_gas,IRN,Africa,2,2
675.422,65623.4,0.037,0.042,0.0,78.4,7.617,-0.005,0.0,0.0,0.0,0.0,32.428,53.688,2000-01-01,Iran,renewables_n_other,IRN,Africa,1,0
675.422,65623.4,8.085,2.708,175.0,78.4,7.617,5.377,21.645,0.004,0.0,0.003,32.428,53.688,2000-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
700.206,66449.1,0.031,0.049,5.419,83.904,7.962,-0.018,174.15,0.0,0.0,0.0,32.428,53.688,2001-01-01,Iran,coal,IRN,Africa,1,4
700.206,66449.1,0.052,0.059,0.0,83.904,7.962,-0.006,0.0,0.0,0.0,0.0,32.428,53.688,2001-01-01,Iran,renewables_n_other,IRN,Africa,1,0
700.206,66449.1,8.13,2.851,173.0,83.904,7.962,5.279,21.28,0.004,0.0,0.003,32.428,53.688,2001-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
700.206,66449.1,2.461,2.617,124.436,83.904,7.962,-0.156,50.557,0.004,0.0,0.002,32.428,53.688,2001-01-01,Iran,natural_gas,IRN,Africa,2,2
757.341,67284.8,2.797,2.955,138.86,87.891,7.809,-0.158,49.647,0.004,0.0,0.002,32.428,53.688,2002-01-01,Iran,natural_gas,IRN,Africa,2,2
757.341,67284.8,0.082,0.088,0.0,87.891,7.809,-0.007,0.0,0.0,0.0,0.0,32.428,53.688,2002-01-01,Iran,renewables_n_other,IRN,Africa,1,0
757.341,67284.8,7.539,2.823,178.0,87.891,7.809,4.716,23.611,0.004,0.0,0.003,32.428,53.688,2002-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
757.341,67284.8,0.029,0.048,5.397,87.891,7.809,-0.019,187.346,0.0,0.0,0.0,32.428,53.688,2002-01-01,Iran,coal,IRN,Africa,1,4
818.374,68123.0,0.032,0.048,5.153,90.305,7.517,-0.016,161.413,0.0,0.0,0.0,32.428,53.688,2003-01-01,Iran,coal,IRN,Africa,1,4
818.374,68123.0,0.112,0.123,0.0,90.305,7.517,-0.012,0.0,0.0,0.0,0.0,32.428,53.688,2003-01-01,Iran,renewables_n_other,IRN,Africa,1,0
818.374,68123.0,8.194,2.908,189.0,90.305,7.517,5.286,23.064,0.004,0.0,0.003,32.428,53.688,2003-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
818.374,68123.0,3.021,3.073,156.766,90.305,7.517,-0.052,51.897,0.004,0.0,0.002,32.428,53.688,2003-01-01,Iran,natural_gas,IRN,Africa,2,2
868.025,68951.3,0.034,0.049,5.561,93.128,7.398,-0.015,162.614,0.0,0.0,0.0,32.428,53.688,2004-01-01,Iran,coal,IRN,Africa,1,4
868.025,68951.3,0.106,0.119,0.0,93.128,7.398,-0.013,0.0,0.0,0.0,0.0,32.428,53.688,2004-01-01,Iran,renewables_n_other,IRN,Africa,1,0
868.025,68951.3,8.79,3.063,197.0,93.128,7.398,5.727,22.411,0.004,0.0,0.003,32.428,53.688,2004-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
868.025,68951.3,3.129,3.19,163.039,93.128,7.398,-0.061,52.108,0.004,0.0,0.002,32.428,53.688,2004-01-01,Iran,natural_gas,IRN,Africa,2,2
895.714,69762.3,0.038,0.05,5.957,105.29,8.2,-0.012,157.14,0.0,0.0,0.0,32.428,53.688,2005-01-01,Iran,coal,IRN,Africa,0,4
895.714,69762.3,3.86,3.915,169.251,105.29,8.2,-0.055,43.85,0.004,0.0,0.002,32.428,53.688,2005-01-01,Iran,natural_gas,IRN,Africa,2,2
895.714,69762.3,0.16,0.178,0.0,105.29,8.2,-0.018,0.0,0.0,0.0,0.0,32.428,53.688,2005-01-01,Iran,renewables_n_other,IRN,Africa,1,0
895.714,69762.3,9.056,3.203,211.0,105.29,8.2,5.853,23.3,0.004,0.0,0.003,32.428,53.688,2005-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
940.498,70554.8,0.037,0.046,6.952,109.779,8.235,-0.009,187.312,0.0,0.0,0.0,32.428,53.688,2006-01-01,Iran,coal,IRN,Africa,0,4
940.498,70554.8,0.181,0.198,0.0,109.779,8.235,-0.017,0.0,0.0,0.0,0.0,32.428,53.688,2006-01-01,Iran,renewables_n_other,IRN,Africa,1,0
940.498,70554.8,8.851,3.447,215.0,109.779,8.235,5.403,24.292,0.004,0.0,0.003,32.428,53.688,2006-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
940.498,70554.8,4.05,4.054,207.716,109.779,8.235,-0.004,51.283,0.004,0.0,0.003,32.428,53.688,2006-01-01,Iran,natural_gas,IRN,Africa,2,2
1017.2,71336.5,4.173,4.216,215.096,112.398,7.883,-0.043,51.544,0.004,0.0,0.003,32.428,53.688,2007-01-01,Iran,natural_gas,IRN,Africa,2,2
1017.2,71336.5,0.177,0.192,0.0,112.398,7.883,-0.014,0.0,0.0,0.0,0.0,32.428,53.688,2007-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1017.2,71336.5,8.603,3.564,227.0,112.398,7.883,5.04,26.385,0.004,0.0,0.003,32.428,53.688,2007-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1017.2,71336.5,0.04,0.047,6.354,112.398,7.883,-0.007,158.484,0.0,0.0,0.0,32.428,53.688,2007-01-01,Iran,coal,IRN,Africa,0,4
1019.75,72120.6,0.051,0.062,0.0,113.018,7.993,-0.011,0.0,0.0,0.0,0.0,32.428,53.688,2008-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1019.75,72120.6,8.929,3.6,220.3,113.018,7.993,5.328,24.673,0.004,0.0,0.003,32.428,53.688,2008-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1019.75,72120.6,4.337,4.449,223.664,113.018,7.993,-0.112,51.569,0.004,0.0,0.003,32.428,53.688,2008-01-01,Iran,natural_gas,IRN,Africa,2,2
1019.75,72120.6,0.039,0.04,6.294,113.018,7.993,-0.002,161.897,0.0,0.0,0.0,32.428,53.688,2008-01-01,Iran,coal,IRN,Africa,0,4
1030.03,72924.8,5.266,5.273,236.03,124.974,8.848,-0.008,44.825,0.005,0.0,0.003,32.428,53.688,2009-01-01,Iran,natural_gas,IRN,Africa,2,2
1030.03,72924.8,0.073,0.079,0.0,124.974,8.848,-0.006,0.0,0.0,0.0,0.0,32.428,53.688,2009-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1030.03,72924.8,8.892,3.73,239.0,124.974,8.848,5.162,26.878,0.004,0.0,0.003,32.428,53.688,2009-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1030.03,72924.8,0.032,0.032,5.858,124.974,8.848,0.0,182.148,0.0,0.0,0.0,32.428,53.688,2009-01-01,Iran,coal,IRN,Africa,0,4
1089.75,73762.5,0.03,0.031,5.298,122.454,8.289,-0.001,174.339,0.0,0.0,0.0,32.428,53.688,2010-01-01,Iran,coal,IRN,Africa,1,4
1089.75,73762.5,5.45,5.392,279.777,122.454,8.289,0.059,51.332,0.005,0.0,0.004,32.428,53.688,2010-01-01,Iran,natural_gas,IRN,Africa,2,2
1089.75,73762.5,0.094,0.107,0.0,122.454,8.289,-0.012,0.0,0.0,0.0,0.0,32.428,53.688,2010-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1089.75,73762.5,9.08,3.503,249.0,122.454,8.289,5.577,27.424,0.003,0.0,0.003,32.428,53.688,2010-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1118.58,74635.0,0.032,0.033,5.814,123.641,8.25,-0.0,178.984,0.0,0.0,0.0,32.428,53.688,2011-01-01,Iran,coal,IRN,Africa,0,4
1118.58,74635.0,0.119,0.128,0.0,123.641,8.25,-0.009,0.0,0.0,0.0,0.0,32.428,53.688,2011-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1118.58,74635.0,0.001,0.001,0.0,123.641,8.25,0.0,0.0,0.0,0.0,0.0,32.428,53.688,2011-01-01,Iran,nuclear,IRN,Africa,1,1
1118.58,74635.0,9.054,3.342,245.0,123.641,8.25,5.712,27.06,0.003,0.0,0.003,32.428,53.688,2011-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1118.58,74635.0,5.661,5.724,286.069,123.641,8.25,-0.063,50.533,0.005,0.0,0.004,32.428,53.688,2011-01-01,Iran,natural_gas,IRN,Africa,2,2
1035.31,75539.9,5.956,5.791,303.721,127.262,9.286,0.164,50.997,0.006,0.0,0.004,32.428,53.688,2012-01-01,Iran,natural_gas,IRN,Africa,2,2
1035.31,75539.9,0.12,0.123,0.0,127.262,9.286,-0.003,0.0,0.0,0.0,0.0,32.428,53.688,2012-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1035.31,75539.9,0.014,0.014,0.0,127.262,9.286,0.0,0.0,0.0,0.0,0.0,32.428,53.688,2012-01-01,Iran,nuclear,IRN,Africa,1,1
1035.31,75539.9,7.633,3.659,252.125,127.262,9.286,3.974,33.031,0.004,0.0,0.003,32.428,53.688,2012-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1035.31,75539.9,0.029,0.026,6.127,127.262,9.286,0.003,210.999,0.0,0.0,0.0,32.428,53.688,2012-01-01,Iran,coal,IRN,Africa,0,4
1033.3,76482.0,0.142,0.141,0.0,128.36,9.501,0.001,0.0,0.0,0.0,0.0,32.428,53.688,2013-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1033.3,76482.0,0.04,0.04,0.0,128.36,9.501,0.0,0.0,0.0,0.0,0.0,32.428,53.688,2013-01-01,Iran,nuclear,IRN,Africa,1,1
1033.3,76482.0,7.072,3.725,271.345,128.36,9.501,3.347,38.37,0.004,0.0,0.004,32.428,53.688,2013-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1033.3,76482.0,6.015,5.88,307.26,128.36,9.501,0.135,51.08,0.006,0.0,0.004,32.428,53.688,2013-01-01,Iran,natural_gas,IRN,Africa,2,2
1033.3,76482.0,0.031,0.031,5.627,128.36,9.501,-0.001,182.489,0.0,0.0,0.0,32.428,53.688,2013-01-01,Iran,coal,IRN,Africa,1,4
1080.86,77465.8,0.03,0.032,5.904,134.469,9.637,-0.002,197.312,0.0,0.0,0.0,32.428,53.688,2014-01-01,Iran,coal,IRN,Africa,0,4
1080.86,77465.8,0.135,0.131,0.0,134.469,9.637,0.004,0.0,0.0,0.0,0.0,32.428,53.688,2014-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1080.86,77465.8,0.039,0.039,0.0,134.469,9.637,0.0,0.0,0.0,0.0,0.0,32.428,53.688,2014-01-01,Iran,nuclear,IRN,Africa,1,1
1080.86,77465.8,7.346,3.745,267.518,134.469,9.637,3.602,36.417,0.003,0.0,0.003,32.428,53.688,2014-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1080.86,77465.8,6.507,6.471,311.97,134.469,9.637,0.036,47.941,0.006,0.0,0.004,32.428,53.688,2014-01-01,Iran,natural_gas,IRN,Africa,2,2
1066.59,78492.2,6.892,6.935,343.343,135.751,9.99,-0.044,49.82,0.007,0.0,0.004,32.428,53.688,2015-01-01,Iran,natural_gas,IRN,Africa,2,2
1066.59,78492.2,0.133,0.131,0.0,135.751,9.99,0.002,0.0,0.0,0.0,0.0,32.428,53.688,2015-01-01,Iran,renewables_n_other,IRN,Africa,1,0
1066.59,78492.2,0.033,0.033,0.0,135.751,9.99,0.0,0.0,0.0,0.0,0.0,32.428,53.688,2015-01-01,Iran,nuclear,IRN,Africa,1,1
1066.59,78492.2,7.482,3.521,267.784,135.751,9.99,3.961,35.789,0.003,0.0,0.003,32.428,53.688,2015-01-01,Iran,petroleum_n_other_liquids,IRN,Africa,2,3
1066.59,78492.2,0.034,0.035,4.841,135.751,9.99,-0.002,143.789,0.0,0.0,0.0,32.428,53.688,2015-01-01,Iran,coal,IRN,Africa,1,4
1209.47,79564.0,0.037,0.039,4.173,136.711,8.993,-0.002,111.965,0.0,0.0,0.0,32.428,53.688,2016-01-01,Iran,coal,IRN,Africa,1,4
1209.47,79564.0,0.153,0.147,0.0,136.711,8.993,0.006,0.0,0.0,0.0,0.0,32.428,53.688,2016-01-01,Iran,renewables_n_other,IRN,Africa,1,0
